"dataset","method","split_id","mean_atomic_mass","wtd_mean_atomic_mass","gmean_atomic_mass","wtd_gmean_atomic_mass","entropy_atomic_mass","wtd_entropy_atomic_mass","range_atomic_mass","wtd_range_atomic_mass","std_atomic_mass","wtd_std_atomic_mass","mean_fie","wtd_mean_fie","gmean_fie","wtd_gmean_fie","entropy_fie","wtd_entropy_fie","range_fie","wtd_range_fie","std_fie","wtd_std_fie","mean_atomic_radius","wtd_mean_atomic_radius","gmean_atomic_radius","wtd_gmean_atomic_radius","entropy_atomic_radius","wtd_entropy_atomic_radius","range_atomic_radius","wtd_range_atomic_radius","std_atomic_radius","wtd_std_atomic_radius","mean_Density","wtd_mean_Density","gmean_Density","wtd_gmean_Density","entropy_Density","wtd_entropy_Density","range_Density","wtd_range_Density","std_Density","wtd_std_Density","mean_ElectronAffinity","wtd_mean_ElectronAffinity","gmean_ElectronAffinity","wtd_gmean_ElectronAffinity","entropy_ElectronAffinity","wtd_entropy_ElectronAffinity","range_ElectronAffinity","wtd_range_ElectronAffinity","std_ElectronAffinity","wtd_std_ElectronAffinity","mean_FusionHeat","wtd_mean_FusionHeat","gmean_FusionHeat","wtd_gmean_FusionHeat","entropy_FusionHeat","wtd_entropy_FusionHeat","range_FusionHeat","wtd_range_FusionHeat","std_FusionHeat","wtd_std_FusionHeat","mean_ThermalConductivity","wtd_mean_ThermalConductivity","gmean_ThermalConductivity","wtd_gmean_ThermalConductivity","entropy_ThermalConductivity","wtd_entropy_ThermalConductivity","range_ThermalConductivity","wtd_range_ThermalConductivity","std_ThermalConductivity","wtd_std_ThermalConductivity","mean_Valence","wtd_mean_Valence","gmean_Valence","wtd_gmean_Valence","entropy_Valence","wtd_entropy_Valence","wtd_range_Valence","std_Valence","wtd_std_Valence"
"superconductor","least_squares",37,0.787192166601397,-0.756708630222818,-0.51103651632236,0.564589055342544,-33.779240791407,9.57871650694094,0.234189142453797,0.0025927519899262,-0.571409829810936,0.0478926097661985,0.104518024434079,-0.176197047215547,-0.0987266688066175,0.191309888484103,-135.40985088092,58.2512856610328,0.0757026483971337,0.0286009346730202,-0.219949822842101,-0.00480167434910042,-0.585834908023357,3.38364931945906,0.284440646262557,-3.02597367565596,103.715031233347,39.140967545286,0.179468921250664,-0.0900741704012266,-0.222925873305043,-0.441278899620696,-0.00399225372817733,-0.00206559517509382,0.00092337566165513,0.00355878810742097,11.057073068111,-19.4316999807395,-0.00102567200182128,0.000498281020099045,0.00435071614566381,-0.00110476223938617,-0.0836776776256901,0.446952925653064,0.17739861412437,-0.546525581702169,7.74298067956298,-20.9187801600366,-0.36502206859683,-0.098880412237201,1.28540111118802,-0.585905090700224,1.73981388301662,-1.8119156247796,-1.57584220206288,1.52653803045882,-19.4693791243687,23.4049314244494,-0.404598574197222,0.536741236909936,-0.484669188235195,0.75901166519748,-0.0673200760206144,0.523297939647953,-0.073594182737335,-0.305263937391247,11.6266793651449,2.25965478797328,-0.134150194005553,-0.245147013467053,0.383150727487231,0.0133444213790426,-23.0290980450836,23.6033856541582,26.7856395637205,-26.522176247725,54.5144184849917,-78.5060924909805,-2.25911477724892,17.3274646502486,-24.1999483902282
"superconductor","least_squares",38,0.876533065602597,-1.02414699743175,-0.484137371078982,0.694593011531033,-35.4742502611187,-2.76553772822684,0.200737752623092,0.0428303760559924,-0.512457968561691,0.0850284632378106,0.250989701374718,-0.23228258906043,-0.235698788752743,0.248255774472542,-114.554404055613,42.4267387214688,0.0724624287877597,0.0282508930113562,-0.21120692091363,-0.0248679493930171,-0.572134481639561,3.43093887743983,0.229619104987792,-3.00627444444663,102.039392835014,51.7888615023437,0.150897873069811,-0.0964974954741368,-0.31276147175047,-0.266467241326465,-0.00591380296517251,0.00145545249369975,0.00149178553491405,0.00170439406868302,12.721591367359,-13.94422612913,-0.00133394646651417,-0.000333487222184899,0.00587444118024535,-0.00207350571041507,-0.0278335891656255,0.445921731964329,0.100558503688066,-0.50379312004797,4.95822119781812,-19.0907607988422,-0.369942314227574,-0.133388317089848,1.17619703804901,-0.471480247158538,1.82259720299594,-1.90554024787781,-1.64966849384417,1.5031122394612,-14.8796753157824,23.5568768129904,-0.288578792080663,0.61375177176769,-0.783422842092282,0.84295473964535,-0.10112456869456,0.546598928443347,-0.030574946966672,-0.338702540545742,13.2687631386531,0.887037174155654,-0.112521187664685,-0.237126622837899,0.372499423291125,-0.0256271783620128,-24.4949987654225,26.7398165019078,29.4863906534214,-30.9412401772713,36.0703057304267,-74.6196187534831,-1.29337389883921,16.8142748380851,-24.4786184605115
"superconductor","least_squares",39,0.713763805042864,-0.76872180344696,-0.431375332888361,0.566597998511318,-32.0857404247866,9.39748756047817,0.241401520832862,0.0162472410929597,-0.536445713676668,0.0395025523583237,0.263062461634223,-0.32013518316604,-0.254574393977965,0.335296319662839,-154.429387897355,44.3448835562141,0.0717192991160982,0.0236670519515233,-0.239660614144421,0.0152912123324174,-0.619368010261365,3.33265977288338,0.269280989858244,-2.94193922385708,99.2908437121711,43.2625754979508,0.145085699998949,-0.0804355441114662,-0.175841795650404,-0.39060061328106,-0.00397425287411173,-0.000903935936289876,0.000960491205969161,0.0024458006080897,13.8739246306907,-20.9588616869002,-0.0018409912575916,0.00017127874845854,0.00654869048904338,-0.00172596700274045,-0.047378669775187,0.397404638837404,0.121583153758586,-0.480848492334584,5.96246082006392,-24.9194083108887,-0.338274333492046,-0.11659460764412,1.15246887679767,-0.520053958429014,1.73451406658162,-1.91704024730036,-1.55520224430464,1.60832589379801,-15.539451315868,24.8205656554534,-0.305203001936342,0.577020230163758,-0.62217805267029,0.745865647151753,-0.0383555996766675,0.492532831259493,-0.088483632635631,-0.28154305430513,8.14257443540304,1.69507459972397,-0.112912667786992,-0.232312375655601,0.306844668649617,0.0113581368133438,-29.5123572217171,36.1204932517691,32.0874936293155,-38.2228479094283,76.447411246791,-66.2371523421608,-1.77398570503106,21.9990351980927,-28.0420049164956
"superconductor","least_squares",40,0.745535296000047,-0.891361850570798,-0.439654360665971,0.672542065347979,-39.5395488294888,5.52662127963045,0.19734796261126,0.0300905651340203,-0.497720867793081,0.0847505240818602,0.262435262526657,-0.176017411321975,-0.24341845729908,0.182316738331846,-130.468559186275,42.8701509483863,0.0575208213510556,0.0188270486953824,-0.180815618225763,-0.0317677882023037,-0.448789749085561,3.32608331226359,0.130252270995498,-2.95142479975926,102.676208897901,53.7570285068888,0.161652666473241,-0.0887799922831796,-0.275171598281295,-0.306966421594581,-0.00434461908358286,-5.65829440187355e-05,0.000876515323886949,0.00210002054286281,20.8630541428756,-18.7840739906683,-0.0014284590351754,-0.000113236667096579,0.00569670864593036,-0.00152256676464234,-0.0920514174144601,0.539864870886546,0.155825879086552,-0.589101909906235,4.80335976255107,-22.3588261249904,-0.348538340445411,-0.152581427728551,1.16136280538123,-0.512086907046931,1.88817936421484,-2.0227014499985,-1.62850050279028,1.64386354787449,-21.6983796636017,25.3496595932663,-0.288531311413895,0.617704912872763,-0.885576659683477,0.861435978010841,-0.028452702116438,0.49924369498289,-0.0887070561859691,-0.296338596390316,10.4430376130193,1.23778055419053,-0.124704290944529,-0.221707541821268,0.36279287285917,-0.0301167771144217,-36.2720535496823,38.7522684403382,40.6165167726489,-42.8269270623858,60.2438260186098,-80.6810678823419,-0.840978052540106,22.0476387176558,-29.6361344906339
"superconductor","least_squares",41,0.948368798077741,-0.95990058959268,-0.592118873170133,0.704885113593685,-30.7249212721313,3.42150522844441,0.256822709216765,0.0155234002839916,-0.723359766695296,0.151668164307191,0.106274256905969,-0.152497974588379,-0.0952125818111507,0.165757592389787,-115.071729042067,50.132545711147,0.0651999836563362,0.0282456839189521,-0.175890259206367,-0.0387294995108024,-0.463481007701065,3.23632195723935,0.159600740013256,-2.86139187061419,73.5652174223108,41.7425301445753,0.169630243216173,-0.0828110868129771,-0.335701964668086,-0.27212987636366,-0.00510922520007284,-0.000350368911589104,0.00120949117255634,0.00257719154109888,11.9919967076819,-17.4265953156883,-0.00167823502724098,7.12531130995368e-05,0.00712431594858358,-0.00243672581992465,-0.133132060598398,0.45807188528365,0.219736156006905,-0.541302771870987,5.19880096169576,-22.5959411406477,-0.347701975641117,-0.133694091973798,1.22539242168513,-0.516336880508594,1.84896315605796,-1.92560306294104,-1.68758259882491,1.6789211053658,-18.779538550175,23.8955400706194,-0.364586631102939,0.494177251309566,-0.64578370335343,0.83230839563224,-0.0130612357448061,0.475333874864647,-0.0914479090808372,-0.297152484961027,10.7558915005158,3.15233185975405,-0.0930684715608878,-0.203530805559334,0.237583210298227,0.028464969671664,-22.3742140731579,30.0236026247278,25.8569737955487,-33.0451643216637,64.5410569250557,-71.1690357187062,-1.57457790602944,18.5899228870937,-26.4845156985509
"superconductor","least_squares",42,0.935564956631006,-1.10649323874141,-0.603607646330596,0.850505656410659,-30.8512897407057,-1.39572170184891,0.237719085150793,0.0198983641738786,-0.658171430769933,0.172563368553468,0.0848885084153085,0.00012669394540656,-0.0684480770363187,0.00808536201331913,-124.116829075713,40.8705556448568,0.0790800328815467,0.0218687218292464,-0.207363179574842,-0.0577092904273562,-0.325280587354497,2.93174406848526,-0.0130065822537668,-2.54442188403566,82.4857108479579,58.2200315676218,0.0971443567744064,-0.0711824096292546,-0.190916669963199,-0.248408837924677,-0.00399500993218823,0.000314394300442589,0.000647005051668324,0.00168055518429808,10.9216617994841,-15.7048316173047,-0.00149575713972307,8.63946036977851e-05,0.00553075954406549,-0.00176235349343072,-0.143861004463472,0.525543033636254,0.212089975038642,-0.599309608943165,6.10321504951576,-19.3867289419931,-0.391915270417899,-0.1219799157137,1.29637301096499,-0.518882196084786,1.47920211215672,-1.73012718968177,-1.36158267481727,1.43817926646501,-13.5517726069275,24.333242238986,-0.445626967586041,0.552528769152566,-0.035501801126486,0.564720116869426,-0.0691096594034564,0.533431443036914,-0.0590240467541536,-0.318377218614561,10.8025855430315,0.818063977970759,-0.110864024127868,-0.229972048567268,0.338008218469452,-0.023895602634959,-33.2318020836103,36.8733767934048,35.8645725158553,-38.7590528494216,61.4070710169439,-75.3507506646258,-1.40285422685516,21.4072034298911,-28.5205110657417
"superconductor","least_squares",43,0.835477866077229,-0.934179193764741,-0.508548651734138,0.682986041433867,-44.4706372429563,10.7672627539684,0.255405734116906,0.047915949649327,-0.679782155899358,0.105630649827491,0.173107231820416,-0.143605128386732,-0.174137267962332,0.164945701332964,-109.766774828944,51.2229302507388,0.0626861447779266,0.0269023757119664,-0.176774805687944,-0.033623891895487,-0.627250275953766,3.22380886285775,0.314011021091372,-2.86549611282911,68.0715059552675,37.7636215686402,0.145407531288265,-0.0960876921028455,-0.247393127598752,-0.322781991342852,-0.00529132189803951,0.000792364726562035,0.00155952604201928,0.0015712159119157,17.7378188052848,-20.7460561477692,-0.00137675796422305,-0.000237795855392105,0.00628866289985578,-0.00221592194545043,-0.0189239029224304,0.456872256599696,0.119368381069983,-0.539936929260567,9.37660380712962,-24.8797439941867,-0.383186711382949,-0.144323268986997,1.29704381710561,-0.560970954733731,1.77695478584486,-2.09078868402996,-1.52405925772093,1.68452818662805,-16.0208578542997,23.0595939261711,-0.233565164388668,0.598888935814798,-0.947306123735205,0.88240854421556,-0.0577921494693564,0.516639045622571,-0.0828872685688835,-0.305770456971337,11.6155118591538,3.96337186396117,-0.0945979661485655,-0.228741213742267,0.285467872430428,0.00245012734461365,-24.7943524281125,34.3237558380365,27.6264614955365,-36.5716066028479,63.206564766318,-66.8363313263417,-1.18679252011277,19.4177159287082,-27.6333909628494
"superconductor","least_squares",44,0.808494449672683,-0.820817043634184,-0.458035699844121,0.561502079026478,-30.2014952397604,6.02466405170287,0.210908068470034,0.0168953852997617,-0.554307644328222,0.113224104408435,0.217432870965953,-0.157870783911196,-0.205736538077044,0.175099087504338,-81.6535071238932,45.431577258866,0.0775902013877719,0.0250569784774547,-0.207530997878514,-0.0422883226828519,-0.717720045921688,3.40999267363869,0.402463566622102,-3.02893952649808,64.4908696497772,44.4522856019266,0.120414974468197,-0.0833612597331424,-0.156639866095131,-0.371926462755126,-0.00538692795211174,0.000743179122458274,0.0014116888860714,0.00166945796376417,17.8228242025007,-19.638406179706,-0.00169013571464558,-0.00013199654533187,0.00720360317924049,-0.00259129948095519,-0.0717636960005167,0.456541064510073,0.134286101736419,-0.506133658604541,5.67366278663694,-21.9020786000664,-0.387886459884783,-0.151090673927563,1.23471942479278,-0.459947778262226,1.846528205926,-2.11832053356044,-1.66595494364315,1.80867671796238,-19.0361174749753,25.7356296784551,-0.30399979542068,0.562298415345402,-0.842669443832916,0.961982915507048,-0.0941268691899718,0.531261856221765,-0.0325754423024576,-0.330197544490124,15.2148145191247,-1.44751429289078,-0.121790856312958,-0.242378048058989,0.393787200620922,-0.0115096492835184,-29.7647114887035,28.1779727689775,33.4210332595765,-31.505910789536,29.6587675756364,-66.1786783718623,-0.450273491592232,19.0174080656461,-26.8660849184955
"superconductor","least_squares",45,0.849892039751134,-0.94733709797706,-0.4822504965026,0.654589113317965,-37.0534109024452,3.06832161860652,0.24560889057175,0.0272711592845494,-0.673876957110007,0.126335168215943,0.174802654091863,-0.153389280851554,-0.169439142506108,0.171594543439321,-114.223753665236,45.7289988755917,0.0637259925164524,0.0231107779790332,-0.175027800418555,-0.0381104428924177,-0.712802954050777,3.68321273717824,0.359676691585479,-3.27832161387319,102.485157934912,50.8758050870681,0.165937427584714,-0.0754535896643611,-0.164617831441849,-0.477768264406466,-0.00514825746265127,0.000169089332284167,0.00116607667906071,0.00250060704613875,13.0380342949554,-14.4571683853964,-0.00178063411800748,-6.3190522241162e-05,0.00647044145593501,-0.00135126860023774,-0.112533275689727,0.53635393086448,0.189079632209999,-0.595177551051467,4.05588567971182,-21.0071957034876,-0.343330671575548,-0.151383143624743,1.15377557830368,-0.51809300841829,1.86895715470339,-2.27011729968571,-1.66760922769628,1.92694469382467,-16.6332338658338,24.9947472939745,-0.452111708787207,0.598358390354188,-0.448898736226194,0.952305040751124,-0.0204218723599514,0.531763776541754,-0.0787330883731747,-0.354760162530778,9.36261661746392,1.31847324905579,-0.129720629561589,-0.20985001970512,0.348425653567297,-0.0332436152852347,-27.5601518113692,22.6993664994314,31.2815082247901,-25.9831220823393,43.5599445441165,-79.7411533085391,-1.62557718801208,20.0379573463957,-26.6027977416948
"superconductor","least_squares",46,0.886923001678045,-1.01891595167906,-0.570669296479965,0.784929484934134,-31.2609556986843,-0.92414343807367,0.199658350269025,-0.00521039185111622,-0.578260800903969,0.168007591695161,0.0728774925564706,-0.0602943549793594,-0.0623964247946666,0.0733664548983316,-98.181077862172,49.2977657198963,0.0646521864589118,0.0240180016665802,-0.167355118219308,-0.0430706862916481,-0.416037201011676,3.19934359866543,0.0721034676062578,-2.80430004793812,72.7150590769766,57.8965477709694,0.189624877790317,-0.0656187912496356,-0.353937885768451,-0.33764774553684,-0.00507008592553356,0.000262323223147547,0.00161103234093996,0.00178042296814501,11.8211629442095,-14.300321865963,-0.00128098430105672,0.000222152133467657,0.00577469856897364,-0.00206000647148798,-0.149176138256543,0.531548723253887,0.194807373184815,-0.56266983266167,5.62295013767755,-20.9413447503784,-0.376364858324384,-0.145096467057013,1.26736588861856,-0.537557651662152,1.77851722693689,-1.99000192575071,-1.57992787271114,1.67957559003684,-15.9535974113845,23.2550101657518,-0.363065038589099,0.548103369945711,-0.597623991956684,0.851048286516532,-0.0448448059823171,0.534492632678864,-0.0660700858412823,-0.347601750899424,8.32062102291352,1.84041861903357,-0.117852045908809,-0.214268351088205,0.317772071454917,-0.0217655237493757,-16.8300195306853,13.1501690220879,21.9602622817195,-18.114477946419,50.3105114967208,-85.471276176236,-1.51255270847799,17.133231872411,-23.4514715455182
"superconductor","least_squares",47,0.777901014383116,-0.869091845433378,-0.445404793858548,0.611158196458336,-38.0017965577295,-3.95572887758936,0.191660868226336,0.0114540433864877,-0.478198957226519,0.0529901160098818,0.121595459986349,-0.17374129668434,-0.109485647403894,0.190705667362727,-125.880714087631,48.5819318239462,0.0670823528197395,0.0210711639869758,-0.185692651842015,-0.0332591160406116,-0.568904996384228,3.44169467068263,0.228554470573429,-3.06303163636479,82.6331190815078,59.9243134554448,0.21685466430507,-0.069513646102933,-0.399950581317848,-0.34206248353384,-0.00472757811128005,-0.000610100824520978,0.00137656677678426,0.00256735383267217,13.8907481767298,-18.0050388931011,-0.00140820394866628,2.01493459535039e-05,0.00603983315920064,-0.00186104381807425,0.0103565228555022,0.393342112228184,0.0842706513028006,-0.477493360473204,9.59928341690557,-23.8394470409222,-0.382468067277148,-0.136364523005915,1.2464503146267,-0.502811059167521,1.70129798676626,-1.82581063672787,-1.6072938308295,1.51517208911756,-20.5072105825516,26.0392006753064,-0.308173023605437,0.580799280652451,-0.636618004821379,0.599873709506988,-0.126601239701159,0.546093395578065,-0.0321445336921169,-0.298491112020514,15.068663294937,-0.898926580573082,-0.12516692107474,-0.263693693781381,0.409312975549172,-0.0047079995279559,-20.3567250295491,24.1486844607136,24.101294235729,-27.4187561262295,62.9713016232471,-73.1927870334645,-0.657968216239769,19.7874094602697,-27.3801824444444
"superconductor","least_squares",48,0.972787887375736,-1.00249293513067,-0.638253499741572,0.749809571363885,-33.2762208593938,-0.785340754217812,0.277393230283657,0.0133834556310583,-0.771338458534459,0.147257497030619,0.179681979012245,-0.208108486808898,-0.16259518697464,0.21479815865997,-129.989976749976,46.4527120815189,0.0674967415592145,0.024815470278483,-0.191608711875679,-0.0294371705867565,-0.701698575385339,3.64284848660869,0.382914649049599,-3.28149818659289,91.8562120056791,64.9938646713607,0.136308944614341,-0.0485894906185176,-0.161861765240556,-0.409042787340324,-0.00482696607618005,-0.000746869497575507,0.00118952115143305,0.00300029781423323,19.6639146076527,-22.8790625647112,-0.00143787605024857,-0.000229049392528987,0.00659515272990168,-0.00205782684574434,-0.0297857238563698,0.438721669940821,0.113741683771156,-0.529749214623489,3.51718392148435,-18.8241864273697,-0.337350611197783,-0.0974203085109725,1.13392940902473,-0.518143698220087,1.61998637114019,-1.7213386231789,-1.48828174605151,1.42837686610637,-17.0691409629935,21.4611264265296,-0.314829765827878,0.519679081356766,-0.50579367098686,0.562585838101681,-0.0869665092993552,0.537300746117392,-0.051710370923912,-0.324688933055459,12.5885406679645,0.538824745456292,-0.128801811670669,-0.243185841553011,0.384133054064832,0.000729368995673586,-28.7427850014537,29.6944507260475,31.9881472102377,-32.0021512339129,49.5869055890833,-74.5887965997977,-1.58430110788116,19.3427494667233,-27.2048065274623
"superconductor","least_squares",49,0.850407105235208,-0.976752934896889,-0.529097449114163,0.759916584792435,-36.183637200221,0.294735337090536,0.224237973608439,-0.016353916637599,-0.601759713258976,0.152834051192707,0.224074198797849,-0.326996297243374,-0.208884832873966,0.339287207557862,-166.974505551559,48.194516494613,0.0595188414912564,0.0227551097054098,-0.21900993146399,0.0190445262755083,-0.362621435398821,3.32356116574087,0.0294556328749865,-2.96182233171572,120.75583273115,55.7587382839822,0.1963317734843,-0.064204314224057,-0.336407985809707,-0.348322204417037,-0.00388639709857655,-0.000821011613008253,0.000546772599346342,0.00265262358954128,13.3071779915941,-20.5635129105946,-0.00175186396332045,0.000305211047043817,0.0064811979270422,-0.00195031587149922,-0.0557867582027299,0.410836550095917,0.164818811983244,-0.525249244916144,7.84858175446101,-23.5498927373801,-0.352772976057456,-0.110179367590182,1.21372825523478,-0.516314315185793,1.52041123990809,-1.72153291506354,-1.28535714025279,1.36121198887077,-19.1834230897797,24.8104294095285,-0.411825490759626,0.581888111146126,-0.174945119147907,0.46000865001467,-0.0750470732762576,0.519866322870289,-0.079041789574937,-0.291592738158349,12.7731700925189,2.22757467158072,-0.12654186123268,-0.249723307601729,0.369353201611299,0.00967638217903763,-23.8372459268168,33.7726650338681,27.3086464097437,-36.9107443070295,71.9055537252926,-76.4470542011974,-1.42071326458674,20.905586128849,-29.6609498249652
"superconductor","least_squares",50,0.94595912596356,-1.00652644453868,-0.633796678072887,0.783192641690313,-31.5764458062958,2.33654921110003,0.222909671825825,0.0024287573492704,-0.677453310200504,0.217436119453453,0.163929360665337,-0.0937188541702429,-0.148776508210331,0.104729579423352,-102.792468790075,45.0532800961536,0.0526659446604411,0.0251044062684758,-0.159850858705089,-0.0361880270674594,-0.763016215174516,3.27963770702101,0.482964274976067,-2.93613603944492,82.8535014605834,50.1022153717763,0.185409199080782,-0.0710472360884485,-0.243646971717977,-0.370030103811974,-0.00475903415590644,0.000227939826599265,0.000980612016434951,0.00213893603478584,11.6013407800558,-16.294776006563,-0.00147418932944362,-6.78135307579996e-05,0.00614171376184121,-0.00218239792556716,-0.149999884321478,0.54318062113701,0.232550027953569,-0.61714233548533,2.91859868610001,-18.9290001335178,-0.334121875104302,-0.118102021587619,1.20189913729136,-0.582304628388199,1.93124652002198,-2.22056837922228,-1.77650714291703,1.96225801109655,-18.8041102060148,23.3722458593001,-0.323494221901127,0.515893694207247,-0.818779793185304,1.04383492138932,-0.0861903925324045,0.565774462763522,-0.0338039370321501,-0.3772873943049,9.82947522298127,3.64368631725697,-0.110326940478264,-0.220331328123822,0.336861146247659,-0.0226434761765495,-35.2092756680137,34.4867902806608,39.2374975923023,-37.9547371407666,47.8941173478755,-77.6642455610466,-1.35760649778382,21.0173689075832,-28.4611685714059
"superconductor","least_squares",51,0.835243776476261,-0.890192300943377,-0.557917392551743,0.704079434423296,-37.8847966802728,6.7882463439362,0.200765687167035,0.00314886630286137,-0.604562026861387,0.191423464463129,0.110220106827216,-0.0986855908765173,-0.109661040612652,0.119778757612003,-108.820045671931,50.8518070405593,0.0630626318971117,0.0220164481326353,-0.156763077194491,-0.054714141747243,-0.586831268126959,3.36512891005012,0.289801464040562,-3.01546524977124,82.8406667238781,45.9960967208332,0.176111491889026,-0.0600201804109124,-0.336483402355142,-0.315900383785014,-0.00442578682690717,-0.000905950157286426,0.00123681108256734,0.00257660776755162,19.131400218045,-24.1005628247409,-0.00132476190131897,-3.0130115281602e-05,0.00616189542509026,-0.00217356902030713,-0.0928519990116078,0.479947795968326,0.184417540098883,-0.574853427301756,2.55122475303807,-20.4889510637091,-0.333852414110855,-0.0918737508855603,1.18052513851209,-0.567594439348548,1.60937970186549,-1.76653760425325,-1.42562633495299,1.44066372674471,-17.2165226485399,24.2552493267021,-0.27171700353639,0.577455921322628,-0.715836507895383,0.677591107512661,-0.068108945380759,0.544130556091093,-0.0817143755276391,-0.298065955920784,11.0123619711027,0.451500753627433,-0.110934865510008,-0.270407565236193,0.348854091809258,-0.0146768564213208,-27.4902871386922,31.0899072182426,31.5096213781602,-34.3342563800336,48.2723857521584,-70.3784553507047,-1.28861291950974,19.3707548266947,-27.0725656507015
"superconductor","least_squares",52,0.75725774371984,-0.798011905543362,-0.429332807447147,0.546396364878656,-33.7510288598292,7.50975218512874,0.245062673064697,0.0284636262312734,-0.691547798241021,0.166483452302978,0.205567957807308,-0.0908816391872942,-0.190874407807897,0.102948575333447,-72.192400510259,42.377495990502,0.0568207154794235,0.0182555686240197,-0.154141827471639,-0.045249671846906,-0.598851245725279,3.12093789911999,0.295839386803899,-2.77062157494234,68.4073373351915,43.367403510024,0.19201866083897,-0.0836185713143162,-0.386471505513982,-0.268088836807656,-0.00454414689198981,-0.000322855353211684,0.000685540560571511,0.00275097473763455,19.3705797098394,-17.6310711009921,-0.00157189570409327,-0.000120681350659683,0.00644840435190245,-0.0017786212734814,-0.0939982990161571,0.548863954341944,0.188123397228363,-0.633744887436305,5.93465728054953,-20.5651401857712,-0.372833310538327,-0.113299575664425,1.21346075391174,-0.536613342147388,1.76304826644998,-2.07020010264339,-1.5354500015981,1.71768709359654,-20.129639225023,27.1160275533051,-0.258787674536047,0.589643683414322,-0.846167501745063,0.838011987268369,-0.0790183405213789,0.559605034957918,-0.0483167194684273,-0.364608130898248,11.7708720209648,1.73240529605067,-0.148329878089989,-0.223377849559769,0.413006024504993,-0.0206273267793846,-31.5285031816362,26.9690999088242,34.9405177735032,-30.3109636279565,25.9375163793635,-74.8577565268426,-0.747467897807314,20.8635243245256,-28.8429140797135
"superconductor","least_squares",53,0.976390231265034,-1.16198140991267,-0.592065401105744,0.861615187540764,-37.5985922847276,1.86230644804901,0.257088303170264,0.0385387818340682,-0.70504240674837,0.169535382646166,0.155566040712301,-0.126149991145919,-0.13388043892009,0.14088991146574,-130.783812719045,46.982919567702,0.064991075122654,0.025908596060932,-0.184466475396493,-0.036296855696235,-0.568944836954234,3.41400729412245,0.217839853221311,-2.99029306339142,108.826133279783,51.7484310008814,0.184031542854103,-0.0934433741069478,-0.339334073326035,-0.309501610686384,-0.00517460777646029,-0.000332099500753765,0.000915762046020714,0.00304794869287052,10.4180714400818,-15.8566095619247,-0.00120838136529819,-0.000111122419761551,0.00515649468565719,-0.00158360446374254,-0.0316267622531125,0.368737009203202,0.0760644840680721,-0.420697848292539,6.87447974488154,-20.5654225206962,-0.34441463191246,-0.130875907819569,1.11748565414228,-0.434431380401383,1.74517904324838,-2.0071696249374,-1.59472918115553,1.69133747433159,-15.7473198392657,25.598022779663,-0.353049136725085,0.577725089392322,-0.491000960553699,0.775299761869193,-0.139186816738598,0.57209842546876,0.00516647062770755,-0.36735959209863,16.281880790519,-2.29435861789867,-0.141784764588174,-0.249147223904204,0.47126978003853,-0.0337758395384038,-19.0203963186202,26.7927874325004,23.829646876198,-30.742210835635,42.4962785860677,-75.7702249008318,-0.8069846574188,16.2437645234818,-24.8824579033213
"superconductor","least_squares",54,0.936389212632791,-1.02236561790051,-0.618096183755531,0.785730410722811,-34.1158104240697,3.81058454820809,0.233014746247189,0.0104647025571993,-0.668396936675844,0.146567224401731,0.0974992854873551,-0.0376564184861998,-0.0806349033782704,0.0457722317581154,-93.7768348287028,40.8865673424839,0.0574743842610719,0.0174985328518787,-0.144107946782807,-0.0521066212451959,-0.512205824861098,3.24247238063269,0.184440290680595,-2.86220661692953,83.0499287860514,53.0298518645559,0.18240622250741,-0.0686761087035491,-0.322498460043435,-0.348645659324244,-0.0047412212142806,-0.000228486949705254,0.00110018167077514,0.0024682416780771,14.6475878796461,-16.6711387914014,-0.00159413896652854,3.49871407745798e-05,0.00653220172403186,-0.00169791474569035,-0.169281754612671,0.551407477134745,0.215922183392991,-0.584994727342278,8.29890083043473,-21.1645315193668,-0.356721938062907,-0.151852307919488,1.27035840945635,-0.567672604772442,2.08455864613306,-2.23032644997654,-1.88088068754334,1.91297060186446,-17.1585928297828,23.6740041145192,-0.370002847146973,0.593895644336122,-0.895405416031155,1.12635660703081,-0.0481713109646761,0.521375945280533,-0.0626024529353234,-0.346062868779046,10.0002209262642,1.64814042728009,-0.113592865225725,-0.21043561213929,0.334216357259941,-0.0282250509713458,-24.2964974911192,23.7841700578161,28.975198048018,-28.5724027261172,33.6019261548108,-75.3927331867804,-0.657720640263598,16.3163412900234,-24.237904976768
